LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,Mean_Payment,Mean_Bill,MP_<_MB/2,Most_Common,Limit_Status,Sept_Amount,Tree1,Tree2,Tree3,Tree4,Tree5,Tree6,Tree7,Tree8,Heredity1
200000,2,2,2,25,-2,-2,-1,-1,0,-1,22701,7940,9855,24091,24583,7354,0,10145,24091,492,7354,9694,0,8629.333333333334,16087.333333333334,0,-1.0,0.22374,1,0,1,0,0,0,0,0,0,4
360000,2,1,2,31,-2,-2,-2,-2,-2,-2,19847,15979,6450,13166,23964,5470,16059,6482,13242,24011,5497,5415,0,11784.333333333334,14146.0,0,-2.0,0.03936111111111111,1,0,1,0,0,0,0,0,0,4
290000,2,2,2,34,0,0,0,0,0,0,25530,37737,29636,24104,33814,32530,15035,1539,1290,10000,5000,3000,0,5977.333333333333,30558.5,1,0.0,0.5085758620689655,0,0,1,0,0,0,0,0,0,0
310000,2,2,1,37,-2,-2,-2,-1,0,0,100648,-2000,3500,159028,162372,165588,716,6000,159028,5899,5921,6130,0,30615.666666666668,98189.33333333333,1,-2.0,1.3078774193548388,1,0,1,0,0,0,0,0,0,4
180000,2,1,2,28,1,2,2,2,2,2,65054,57314,54485,59415,57110,19339,1568,4,8000,387,0,0,0,1659.8333333333333,52119.5,1,2.0,1.681988888888889,1,0,0,0,1,0,0,0,0,2
240000,2,1,2,29,0,0,0,0,0,0,191059,197548,203823,216971,223048,228755,10000,10000,17000,10000,10000,8000,0,10833.333333333334,210200.66666666666,1,0.0,4.984183333333333,0,0,1,0,0,0,0,0,0,0
20000,1,3,2,23,-1,2,-1,-1,-1,-1,780,390,380,390,0,780,0,380,400,0,780,0,0,260.0,453.3333333333333,0,-1.0,0.058,1,0,0,1,0,0,0,0,0,-2
390000,2,1,2,33,0,0,0,0,0,0,84100,85538,79875,82853,82747,44143,5000,3500,4502,3518,2003,3001,0,3587.3333333333335,76542.66666666667,1,0.0,1.1223897435897436,1,0,1,0,0,0,0,0,0,0
20000,1,2,2,27,-1,-1,-2,-2,-2,-2,1200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,200.0,1,-2.0,0.06,1,1,0,0,0,0,0,0,0,1
80000,2,2,2,26,0,0,-1,0,0,-1,42933,34555,35476,24657,12139,9038,1000,35476,1000,243,9038,250,0,7834.5,26466.333333333332,1,0.0,1.3973875,1,0,1,0,0,0,0,0,0,0
500000,2,1,2,31,-1,-1,-1,-1,-1,-1,1779,644,1138,643,628,905,644,1138,643,630,905,3111,0,1178.5,956.1666666666666,0,-1.0,-0.002668,1,0,1,0,0,0,0,0,0,1
200000,1,1,1,49,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0,390.0,390.0,0,-1.0,0.0,0,1,0,0,0,0,0,0,0,1
360000,2,3,2,37,-1,-1,-1,-1,-1,-1,646,0,740,871,1980,0,0,740,871,1980,0,0,0,598.5,706.1666666666666,0,-1.0,0.0017944444444444444,0,0,1,0,0,0,0,0,0,1
120000,2,2,1,32,0,0,0,0,0,0,111441,113869,116110,111978,112822,114969,5596,5498,5500,4000,4300,5012,0,4984.333333333333,113531.5,1,0.0,5.427358333333333,0,0,1,0,0,0,0,0,0,0
50000,1,3,2,27,0,0,0,0,0,0,48534,48429,49884,43799,20191,19096,1824,2279,1194,594,599,566,0,1176.0,38322.166666666664,1,0.0,4.45754,1,0,1,0,0,0,0,0,0,0
50000,2,1,2,25,-1,-1,-1,-1,-1,-1,574,801,686,527,312,442,801,686,527,312,442,8016,0,1797.3333333333333,557.0,0,-1.0,-0.14884,1,0,1,0,0,0,0,0,0,1
80000,1,2,1,44,-1,-1,0,-1,0,0,1798,2302,1604,3612,2608,1604,2310,1100,3612,600,600,1631,0,1642.1666666666667,2254.6666666666665,0,-1.0,0.0459375,0,0,1,0,0,0,0,0,0,1
40000,2,3,1,24,1,8,7,6,5,4,25933,25589,25234,24579,23635,22680,0,0,0,0,0,0,0,0.0,24608.333333333332,1,1.0,3.69125,1,0,0,0,1,0,0,0,0,8
230000,1,3,1,39,0,0,0,0,-1,-1,53672,75305,56484,38363,4867,2736,25000,5000,5000,4867,2736,0,0,7100.5,38571.166666666664,1,0.0,0.8209739130434782,1,0,1,0,0,0,0,0,0,0
210000,2,2,1,30,0,0,0,0,0,0,158805,159093,153056,140518,70901,72539,5404,6230,5696,2328,2567,2531,0,4126.0,125818.66666666667,1,0.0,3.476933333333333,1,0,1,0,0,0,0,0,0,0
180000,2,2,1,30,0,0,0,0,0,0,4747,4221,9065,5016,5931,6826,1200,5000,1000,1000,1000,2000,0,1866.6666666666667,5967.666666666667,1,0.0,0.1367,0,0,1,0,0,0,0,0,0,0
20000,2,1,2,26,0,0,0,0,0,0,17921,18362,19669,16479,16694,17334,1333,1640,1506,721,1000,1000,0,1200.0,17743.166666666668,1,0.0,4.96295,1,0,1,0,0,0,0,0,0,0
90000,1,1,2,36,-1,0,0,0,0,0,91111,81784,97541,90102,78285,70224,9400,27000,3000,2680,52930,3400,0,16401.666666666668,84841.16666666667,1,0.0,4.562633333333333,1,0,1,0,0,0,0,0,0,0
200000,2,3,1,36,1,-2,-2,-1,-1,-1,-5,-5,-5,2999,4804,4402,0,0,3004,4804,5008,169,0,2164.1666666666665,2031.6666666666667,0,-1.0,-0.003975,0,0,1,0,0,0,0,0,0,-2
130000,2,3,1,59,-1,-1,-1,-1,-1,0,390,2356,1373,390,2746,390,2356,1373,390,2746,0,1570,0,1405.8333333333333,1274.1666666666667,0,-1.0,-0.006076923076923077,0,1,0,0,0,0,0,0,0,1
140000,2,1,2,32,0,0,0,0,0,0,112933,114564,118713,121248,123232,126242,5000,6000,6000,5500,5000,6000,0,5583.333333333333,119488.66666666667,1,0.0,4.881657142857143,0,0,1,0,0,0,0,0,0,0
70000,2,1,2,27,0,0,0,0,0,0,42825,47047,62703,28945,16345,21163,5000,20000,10000,6000,5000,8000,0,9000.0,36504.666666666664,1,0.0,2.357542857142857,1,0,1,0,0,0,0,0,0,0
210000,2,2,1,34,0,0,0,0,0,0,128553,109234,87567,83716,69925,64108,3762,3808,4177,2594,2442,2319,0,3183.6666666666665,90517.16666666667,1,0.0,2.4952428571428573,1,0,1,0,0,0,0,0,0,0
70000,2,1,2,24,0,0,0,0,0,0,68689,68161,69534,67399,66963,66797,3120,3166,2609,2574,3000,3500,0,2994.8333333333335,67923.83333333333,1,0.0,5.565342857142857,1,0,1,0,0,0,0,0,0,0
200000,2,1,2,28,-1,-1,-1,-1,-1,-1,18134,18410,1213,9095,18393,612,18410,1297,9113,18393,612,54856,0,17113.5,10976.166666666666,0,-1.0,-0.18412,1,0,1,0,0,0,0,0,0,1
230000,2,1,2,27,1,2,0,0,-1,-1,46628,45253,10507,6742,4387,1670,0,1000,135,4387,1670,2798,0,1665.0,19197.833333333332,1,-1.0,0.45737826086956523,1,0,0,1,0,0,0,0,0,2
210000,2,2,2,41,0,0,0,0,0,0,165425,169174,171459,177590,180147,184084,8000,6500,9000,7000,7000,7000,0,7416.666666666667,174646.5,1,0.0,4.777995238095238,0,0,1,0,0,0,0,0,0,0
50000,1,2,2,50,0,0,-2,-2,-2,-2,25925,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4320.833333333333,1,-2.0,0.5185,1,1,0,0,0,0,0,0,0,0
320000,1,2,1,50,0,0,0,0,0,0,277884,281848,288726,293969,247873,250870,10100,11422,11006,10011,9091,7026,0,9776.0,273528.3333333333,1,0.0,4.94535625,1,0,1,0,0,0,0,0,0,0
300000,2,1,2,31,-1,-1,-1,-1,-1,0,16612,19099,17865,9215,154926,126482,19099,17865,9243,154975,0,29390,0,38428.666666666664,57366.5,0,-1.0,0.3787566666666667,0,0,1,0,0,0,0,0,0,1
310000,2,3,1,35,0,0,0,0,0,0,83719,81138,87523,77902,82165,97298,5000,18088,5500,6300,17300,25500,0,12948.0,84957.5,1,0.0,1.3937322580645162,0,0,1,0,0,0,0,0,0,0
270000,1,1,2,34,1,2,0,0,2,0,20979,17228,20924,22448,15490,17343,0,4000,2000,0,2000,2000,0,1666.6666666666667,19068.666666666668,1,0.0,0.3867111111111111,1,0,0,1,0,0,0,0,0,2
310000,2,1,1,39,-2,-2,-2,-2,-2,-2,4934,1275,1572,240,-1226,-2074,1275,1572,240,970,0,6585,0,1773.6666666666667,786.8333333333334,0,-2.0,-0.0191,1,1,0,0,0,0,0,0,0,4
130000,1,2,2,25,2,0,0,0,0,-1,128947,126454,128179,75525,76862,6131,5006,4252,3000,1537,10000,21300,0,7515.833333333333,90349.66666666667,1,0.0,3.8231,1,0,0,0,0,0,1,0,0,0
20000,2,2,2,23,-1,-1,-1,2,-1,-1,7186,3478,137,1714,17694,12237,8060,137,5199,17694,575,0,0,5277.5,7074.333333333333,0,-1.0,0.53905,1,0,1,0,0,0,0,0,0,1
50000,1,2,2,24,0,0,0,0,0,0,49989,48512,43701,40429,9727,9606,1800,2000,1118,1000,500,1000,0,1236.3333333333333,33660.666666666664,1,0.0,3.89092,1,0,1,0,0,0,0,0,0,0
150000,1,3,2,42,0,0,0,0,0,0,49728,47784,47449,47987,48051,48410,5000,6000,3000,1700,2000,2000,0,3283.3333333333335,48234.833333333336,1,0.0,1.79806,1,0,1,0,0,0,0,0,0,0
170000,2,2,1,31,0,0,0,0,0,0,102477,104499,106657,108804,109584,111881,5210,5323,5402,4071,4215,4081,0,4717.0,107317.0,1,0.0,3.621176470588235,0,0,1,0,0,0,0,0,0,0
500000,1,1,1,43,1,-2,-2,-2,-1,-1,0,0,0,0,177,4716,0,0,0,177,4716,1000,0,982.1666666666666,815.5,0,-2.0,-0.002,0,1,0,0,0,0,0,0,0,-2
110000,1,1,2,30,0,0,0,0,0,0,110800,112008,96347,49506,49142,49251,4404,2826,1880,1805,2182,2000,0,2516.1666666666665,77842.33333333333,1,0.0,4.1087,1,0,1,0,0,0,0,0,0,0
50000,1,3,2,53,0,0,0,0,0,0,48019,49127,43711,33626,19371,19808,2279,1902,1000,841,900,692,0,1269.0,35610.333333333336,1,0.0,4.12096,1,0,1,0,0,0,0,0,0,0
100000,2,2,1,43,0,0,0,0,0,-2,94713,97503,100138,99000,0,0,4366,5100,2000,0,0,0,0,1911.0,65225.666666666664,1,0.0,3.79888,1,0,1,0,0,0,0,0,0,0
220000,2,2,1,41,1,2,-1,-1,-1,-1,6516,194,3619,7069,4092,0,0,3655,7069,4092,0,0,0,2469.3333333333335,3581.6666666666665,0,-1.0,0.030336363636363637,1,0,0,1,0,0,0,0,0,2
50000,2,2,2,23,0,0,0,0,0,0,47654,48529,44669,45684,46592,47568,2000,1743,1758,1666,1725,2128,0,1836.6666666666667,46782.666666666664,1,0.0,5.39352,1,0,1,0,0,0,0,0,0,0
120000,2,2,1,46,0,0,0,0,0,0,80324,79071,76279,60939,61036,61359,3458,2519,2158,2151,2368,2197,0,2475.1666666666665,69834.66666666667,1,0.0,3.367975,1,0,1,0,0,0,0,0,0,0
280000,2,1,2,34,-2,-2,-2,-2,-2,-2,2793,1356,19497,10164,1089,26218,1356,19497,10173,1089,28217,0,0,10055.333333333334,10186.166666666666,0,-2.0,0.0028035714285714287,0,0,1,0,0,0,0,0,0,4
80000,2,2,1,47,0,0,-1,-1,-2,-2,4762,3235,1970,0,0,0,1000,1970,0,0,0,0,0,495.0,1661.1666666666667,1,-2.0,0.0874625,1,1,0,0,0,0,0,0,0,0
20000,1,3,1,62,2,3,2,2,2,2,17072,16505,17242,16668,17972,18316,0,1300,0,1586,780,800,0,744.3333333333334,17295.833333333332,1,2.0,4.96545,0,0,0,0,0,0,0,1,0,6
110000,1,2,1,56,0,0,0,0,0,0,93983,88777,82501,54458,45943,44724,3371,2636,1883,1584,1604,2008,0,2181.0,68397.66666666667,1,0.0,3.611818181818182,1,0,1,0,0,0,0,0,0,0
150000,1,2,2,34,-1,-1,-1,2,2,-2,917,167,1371,1200,0,0,2000,1371,0,0,0,0,0,561.8333333333334,609.1666666666666,0,-1.0,0.0018933333333333332,1,1,0,0,0,0,0,0,0,1
170000,2,2,1,39,0,0,0,0,0,0,22870,20653,21577,20334,19161,18613,2000,1685,1231,608,650,547,0,1120.1666666666667,20534.666666666668,1,0.0,0.6852176470588235,1,0,1,0,0,0,0,0,0,0
50000,1,1,2,39,0,0,0,0,0,0,57436,58483,55825,54888,58115,57299,2055,2655,1862,4007,2517,37793,0,8481.5,57007.666666666664,1,0.0,5.82314,1,0,1,0,0,0,0,0,0,0
20000,1,6,2,27,-1,-1,-1,-1,-1,-1,543,2070,370,-20,780,0,1100,5193,0,800,0,0,0,1182.1666666666667,623.8333333333334,0,-1.0,-0.1675,0,1,0,0,0,0,0,0,0,1
130000,2,2,1,41,0,0,0,0,0,0,104898,103920,102270,96440,85065,85105,4714,4553,4203,3000,3100,3500,0,3845.0,96283.0,1,0.0,4.2663692307692305,1,0,1,0,0,0,0,0,0,0
150000,2,1,2,23,0,0,0,0,0,0,151669,152794,147323,112904,77642,78542,5900,5598,4440,2800,3000,3000,0,4123.0,120145.66666666667,1,0.0,4.640906666666667,1,0,1,0,0,0,0,0,0,0
20000,1,2,2,23,1,2,2,2,2,0,4673,6433,6181,6778,6524,8408,2000,0,700,0,2000,2000,0,1116.6666666666667,6499.5,1,2.0,1.61485,0,0,0,1,0,0,0,0,0,2
100000,2,1,1,46,0,0,0,2,0,0,39245,41602,47885,46817,48400,51588,3000,7000,0,2500,4000,0,0,2750.0,45922.833333333336,1,0.0,2.59037,0,1,0,0,0,0,0,0,0,0
20000,1,3,2,23,1,2,-1,-1,0,0,19901,19105,572,19206,18595,19135,0,572,20502,1000,840,705,0,3936.5,16085.666666666666,1,-1.0,3.64475,1,0,0,1,0,0,0,0,0,2
100000,2,3,2,24,0,0,0,0,0,2,54938,55621,56999,57748,62489,60984,1985,2664,2700,6700,0,2389,0,2739.6666666666665,58129.833333333336,1,0.0,3.32341,0,0,1,0,0,0,0,0,0,0
320000,1,2,1,34,0,0,0,0,0,0,14237,26123,28637,24385,8559,3207,15031,8081,5072,6591,1223,0,0,5999.666666666667,17524.666666666668,1,0.0,0.21609375,0,0,1,0,0,0,0,0,0,0
150000,2,2,2,41,0,0,0,0,0,0,15938,16128,17051,15109,13895,14236,1317,2008,1004,505,573,1003,0,1068.3333333333333,15392.833333333334,1,0.0,0.57298,1,0,1,0,0,0,0,0,0,0
350000,1,1,2,29,0,0,0,0,-2,-2,16476,21256,25750,0,0,0,5000,5000,0,0,0,0,0,1666.6666666666667,10580.333333333334,1,0.0,0.1528057142857143,1,1,0,0,0,0,0,0,0,0
130000,1,1,2,29,-1,-1,-1,0,0,-1,9619,6247,59904,81838,37422,15365,6247,59904,30000,10000,15365,10778,0,22049.0,35065.833333333336,0,-1.0,0.6007769230769231,0,0,1,0,0,0,0,0,0,1
220000,2,1,2,32,1,-1,-1,-1,0,-1,0,4048,4925,12554,1036,522,4048,4925,12606,0,572,7656,0,4967.833333333333,3847.5,0,-1.0,-0.030554545454545456,0,0,1,0,0,0,0,0,0,-1
300000,1,2,2,27,-1,-1,-1,-1,0,-1,1386,25051,9505,91527,80780,2694,25125,9565,91559,252,2694,1000,0,21699.166666666668,35157.166666666664,0,-1.0,0.26916,0,0,1,0,0,0,0,0,0,1
50000,2,2,1,33,0,0,0,0,0,0,32752,34202,35242,34776,35497,36325,2000,1600,1600,1300,1400,1600,0,1583.3333333333333,34799.0,1,0.0,3.98588,0,0,1,0,0,0,0,0,0,0
80000,1,2,2,32,0,0,0,0,0,-1,81115,77649,40630,23697,6557,32763,5000,1200,0,5000,37000,3000,0,8533.333333333334,43735.166666666664,1,0.0,2.6401375,1,1,0,0,0,0,0,0,0,0
300000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,-2.0,0.0,0,1,0,0,0,0,0,0,0,4
50000,1,1,2,27,0,0,0,0,0,0,47189,48182,49479,49704,19380,18653,1778,2075,1300,700,677,691,0,1203.5,38764.5,1,0.0,4.50732,1,0,1,0,0,0,0,0,0,0
20000,1,3,2,23,0,0,-1,0,0,0,17010,-820,19970,19580,20180,20000,0,21490,600,600,600,0,0,3881.6666666666665,15986.666666666666,1,0.0,3.6315,1,0,1,0,0,0,0,0,0,0
140000,2,3,1,44,1,-1,-1,-1,-1,-1,-9,900,311,7867,1031,1117,909,311,7867,1031,1117,0,0,1872.5,1869.5,0,-1.0,-0.00012857142857142858,0,0,1,0,0,0,0,0,0,-1
210000,2,1,2,30,0,0,0,0,0,0,87292,89534,89173,91489,93463,95021,4600,3789,3811,3465,3186,4389,0,3873.3333333333335,90995.33333333333,1,0.0,2.4892,0,0,1,0,0,0,0,0,0,0
190000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,2278,918,859,1300,514,2278,918,864,1300,514,175,0,1008.1666666666666,978.1666666666666,0,-2.0,-0.0009473684210526315,0,0,1,0,0,0,0,0,0,4
210000,2,2,1,32,0,0,0,0,-1,-1,189307,194602,199963,205137,84877,83899,8438,10000,10000,84890,2948,3497,0,19962.166666666668,159630.83333333334,1,0.0,3.9905333333333335,1,0,1,0,0,0,0,0,0,0
420000,1,1,2,39,0,0,0,0,0,0,403552,390237,368259,344875,338552,345971,13703,15581,13000,12000,13000,12013,0,13216.166666666666,365241.0,1,0.0,5.028926190476191,1,0,1,0,0,0,0,0,0,0
140000,1,2,2,50,0,0,0,0,0,-2,98668,88727,27203,27209,-20006,-30177,4410,1804,14000,10968,0,82000,0,18863.666666666668,31937.333333333332,0,0.0,0.5603,1,0,1,0,0,0,0,0,0,0
50000,2,1,2,23,0,0,0,0,0,0,40111,41380,25865,26568,27249,27665,2252,1737,1440,1121,1004,1013,0,1427.8333333333333,31473.0,1,0.0,3.60542,1,0,1,0,0,0,0,0,0,0
20000,2,1,2,25,1,2,0,0,0,0,20420,16592,14400,17000,17000,20000,2,2000,3000,0,3000,0,0,1333.6666666666667,17568.666666666668,1,0.0,4.8705,1,0,0,1,0,0,0,0,0,2
290000,2,1,2,47,0,0,0,0,0,0,281950,263710,262786,254495,247060,220298,11900,11000,7900,9050,6900,6000,0,8791.666666666666,255049.83333333334,1,0.0,5.094996551724138,1,0,1,0,0,0,0,0,0,0
20000,1,1,2,28,0,0,0,0,0,0,17359,16828,17723,18733,12249,19910,2700,4150,1500,577,8000,300,0,2871.1666666666665,17133.666666666668,1,0.0,4.27875,1,0,1,0,0,0,0,0,0,0
50000,2,2,2,35,0,0,0,0,0,0,48848,49988,45434,34688,24124,21072,2000,2000,1900,1032,3000,907,0,1806.5,37359.0,1,0.0,4.2663,1,0,1,0,0,0,0,0,0,0
100000,1,1,1,45,0,0,0,0,0,0,10529,12723,15807,18901,21794,25051,2688,3688,3288,3288,3688,0,0,2773.3333333333335,17467.5,1,0.0,0.88165,0,0,1,0,0,0,0,0,0,0
20000,1,2,2,23,0,0,0,2,0,0,13284,13987,15958,16168,16268,16600,1229,2200,900,500,332,2000,0,1193.5,15377.5,1,0.0,4.2552,0,0,1,0,0,0,0,0,0,0
610000,1,2,1,30,0,0,0,0,0,0,50724,8723,6245,7089,8059,8666,2134,1210,2000,2000,1666,1500,0,1751.6666666666667,14917.666666666666,1,0.0,0.1295016393442623,1,0,1,0,0,0,0,0,0,0
50000,1,2,2,39,0,0,0,0,0,0,17698,16533,17636,16956,17532,19078,2005,4000,1000,1000,2000,1000,0,1834.1666666666667,17572.166666666668,1,0.0,1.88856,1,0,1,0,0,0,0,0,0,0
90000,1,2,1,31,0,0,0,0,-2,-2,5287,7525,10360,0,0,0,2500,3000,0,0,0,0,0,916.6666666666666,3862.0,1,0.0,0.19635555555555556,1,1,0,0,0,0,0,0,0,0
280000,2,1,1,36,-1,2,-1,-1,-1,0,832,416,416,416,59211,416,0,416,416,59211,0,378,0,10070.166666666666,10284.5,0,-1.0,0.0045928571428571425,0,0,0,1,0,0,0,0,0,-2
200000,1,3,1,42,0,0,0,2,0,0,151392,148467,153409,145476,119025,115255,7000,14834,0,4575,4180,4634,0,5870.5,138837.33333333334,1,0.0,3.989005,1,1,0,0,0,0,0,0,0,0
50000,2,3,1,27,2,2,-2,-1,-1,-1,1884,570,180,2672,3101,5465,570,0,2672,3101,5465,0,0,1968.0,2312.0,0,-1.0,0.04128,0,0,0,0,0,0,1,0,0,4
200000,2,2,2,34,1,-1,-1,-1,-1,-1,0,3346,0,465,1775,8722,3346,0,465,1775,8722,0,0,2384.6666666666665,2384.6666666666665,0,-1.0,0.0,0,0,1,0,0,0,0,0,0,-1
20000,2,3,1,44,0,0,0,2,2,2,7661,8981,10860,12380,11400,0,1457,2600,2000,0,0,0,0,1009.5,8547.0,1,0.0,2.26125,0,0,1,0,0,0,0,0,0,0
230000,2,2,1,52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,-2.0,0.0,0,1,0,0,0,0,0,0,0,-2
140000,2,2,1,35,0,0,0,0,0,-1,10215,14293,13035,5753,2296,1398,4293,1004,115,46,1398,6837,0,2282.1666666666665,7831.666666666667,1,0.0,0.2378357142857143,1,1,0,0,0,0,0,0,0,0
200000,2,3,2,31,0,0,0,0,0,0,187864,191756,194283,191693,188261,155159,8500,7500,7000,5000,7000,2000,0,6166.666666666667,184836.0,1,0.0,5.36008,1,0,1,0,0,0,0,0,0,0
410000,2,1,1,53,-1,-1,-1,-1,-1,-1,4213,187,7884,1842,1129,7592,187,7898,1842,1129,7592,0,0,3108.0,3807.8333333333335,0,-1.0,0.010241463414634146,1,0,1,0,0,0,0,0,0,1
360000,2,2,1,43,-1,-1,2,-1,2,-1,9011,4045,1780,2380,2230,2275,4045,0,4760,0,2275,2280,0,2226.6666666666665,3620.1666666666665,0,-1.0,0.023225,1,0,1,0,0,0,0,0,0,1
90000,1,2,1,31,0,0,2,0,0,0,77107,93894,91508,86167,49479,50704,20000,0,3752,1726,2003,2000,0,4913.5,74809.83333333333,1,0.0,4.659755555555556,1,0,1,0,0,0,0,0,0,0
390000,2,1,2,29,0,0,0,0,0,0,89953,107947,60313,55769,65835,72177,25000,35127,20000,12000,7500,15000,0,19104.5,75332.33333333333,1,0.0,0.8650435897435897,1,0,1,0,0,0,0,0,0,0
210000,2,2,2,34,-1,-1,-1,-1,-1,-1,8547,2987,4571,3265,8623,5907,2996,4584,3274,8648,5924,15748,0,6862.333333333333,5650.0,0,-1.0,-0.03463809523809524,1,0,1,0,0,0,0,0,0,1
420000,1,1,1,32,0,0,0,0,0,0,387143,24830,25419,10951,8126,8313,1585,1174,1133,291,318,277,0,796.3333333333334,77463.66666666667,1,0.0,1.095247619047619,1,0,1,0,0,0,0,0,0,0
70000,2,1,2,26,0,0,0,0,0,0,69754,71377,71225,64644,68427,69893,2791,2939,2364,4876,2557,3599,0,3187.6666666666665,69220.0,1,0.0,5.659914285714286,1,0,1,0,0,0,0,0,0,0
80000,2,3,2,42,0,-1,-1,2,0,-1,11460,455,10843,9011,7560,7686,455,10843,0,22,7709,9398,0,4737.833333333333,7835.833333333333,0,-1.0,0.23235,1,1,0,0,0,0,0,0,0,0
290000,1,1,2,28,0,0,0,0,0,0,18359,18985,17742,17530,8135,7559,1500,1500,1021,185,387,2000,0,1098.8333333333333,14718.333333333334,1,0.0,0.28178275862068963,1,0,1,0,0,0,0,0,0,0
90000,1,2,2,24,0,0,0,0,0,0,86724,91394,78767,74007,29480,27941,7016,3800,2406,595,570,67,0,2409.0,64718.833333333336,1,0.0,4.153988888888889,1,0,1,0,0,0,0,0,0,0
460000,2,1,2,36,-1,-1,-1,0,0,-1,58312,36388,52920,50106,50147,1341,36570,52937,1006,1019,1347,1965,0,15807.333333333334,41535.666666666664,1,-1.0,0.33558695652173914,1,0,1,0,0,0,0,0,0,1
90000,1,1,2,27,0,0,0,2,0,0,84404,86109,92140,88296,88357,85506,3100,8100,0,3200,3000,3500,0,3483.3333333333335,87468.66666666667,1,0.0,5.599022222222223,0,1,0,0,0,0,0,0,0,0
60000,2,2,1,52,1,2,0,0,0,0,28934,27122,27774,28347,28515,28715,0,1481,1444,1002,1030,1081,0,1006.3333333333334,28234.5,1,0.0,2.7228166666666667,1,0,0,1,0,0,0,0,0,2
100000,2,1,2,29,0,0,0,0,0,0,167410,85536,77303,60178,56436,51773,70001,3769,2008,1950,2001,18000,0,16288.166666666666,83106.0,1,0.0,4.00907,1,0,1,0,0,0,0,0,0,0
10000,1,2,2,33,0,0,0,0,0,0,8177,9131,9669,7624,8049,6857,2500,1145,1000,1000,1000,1500,0,1357.5,8251.166666666666,1,0.0,4.1362,0,0,1,0,0,0,0,0,0,0
140000,2,2,2,24,0,0,0,0,0,0,38483,43627,35893,40883,16256,14354,10169,20000,15000,628,1392,1200,0,8064.833333333333,31582.666666666668,1,0.0,1.007907142857143,1,0,1,0,0,0,0,0,0,0
30000,2,2,2,25,-2,-2,-2,-2,-2,-2,26957,26269,17036,27497,16098,7300,1333,2256,27497,787,200,0,0,5345.5,20192.833333333332,1,-2.0,2.9694666666666665,1,0,1,0,0,0,0,0,0,4
70000,2,2,2,22,0,0,0,0,0,0,66748,52642,40934,34685,30166,29299,2049,1700,1446,1000,1044,1176,0,1402.5,42412.333333333336,1,0.0,3.5151285714285714,1,0,1,0,0,0,0,0,0,0
80000,2,3,1,59,0,0,0,0,0,0,75662,70073,53169,50875,50372,49470,3212,2106,2000,1603,1903,2006,0,2138.3333333333335,58270.166666666664,1,0.0,4.2098875,1,0,1,0,0,0,0,0,0,0
70000,2,2,2,27,0,0,2,2,0,0,25105,27867,28125,28364,29586,30110,3500,1000,1000,2000,1000,1500,0,1666.6666666666667,28192.833333333332,1,0.0,2.273671428571429,0,0,1,0,0,0,0,0,0,0
50000,2,2,1,34,-2,-1,0,0,0,0,50680,50655,50710,50503,40140,-21364,50702,2033,1776,2000,29000,59901,0,24235.333333333332,36887.333333333336,0,0.0,1.51824,1,0,1,0,0,0,0,0,0,2
390000,2,1,1,32,-2,-1,-1,-1,-1,0,1714,52856,11914,14503,13407,52830,53367,11978,14572,13418,42121,709,0,22694.166666666668,24537.333333333332,0,-1.0,0.028356410256410256,0,0,1,0,0,0,0,0,0,2
290000,2,2,2,29,0,0,0,0,0,0,68652,70695,71523,73099,74469,76200,3149,2598,2767,2702,2968,2703,0,2814.5,72439.66666666667,1,0.0,1.4405206896551723,0,0,1,0,0,0,0,0,0,0
470000,2,1,2,27,-1,-1,-1,-1,-1,-1,2981,3182,1512,3657,6556,3772,3182,1512,3657,6556,3772,957,0,3272.6666666666665,3610.0,0,-1.0,0.0043063829787234045,0,0,1,0,0,0,0,0,0,1
50000,2,2,2,29,0,0,0,0,0,0,49793,50466,50085,50686,46805,47220,1866,1733,1724,1684,2058,1341,0,1734.3333333333333,49175.833333333336,1,0.0,5.69298,1,0,1,0,0,0,0,0,0,0
250000,2,2,2,26,0,0,0,2,2,2,124353,132251,148597,135715,76113,26366,10000,19888,2500,10302,17500,3000,0,10531.666666666666,107232.5,1,0.0,2.32082,1,0,1,0,0,0,0,0,0,0
50000,1,2,2,27,0,0,0,0,0,0,17831,18139,18777,19662,19348,19355,1295,1323,1598,674,690,855,0,1072.5,18852.0,1,0.0,2.13354,0,0,1,0,0,0,0,0,0,0
120000,1,1,1,32,0,0,0,0,-2,-2,106552,110787,112900,0,0,0,6000,5500,0,0,0,0,0,1916.6666666666667,55039.833333333336,1,0.0,2.6561583333333334,1,1,0,0,0,0,0,0,0,0
